id,title,artist,duration,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
29350,"Misa en Quechua en Pisac, Perú - 7 7",2 cholitas,1:46,661295.0,0.30028132,0.08967635,0.12942718,0.0029475128,2095.128941673361,199365.2620839288,1740.1027764644568,55132.19636108191,3933.3512155633225,566129.3574629775,0.13451090242840558,0.002421964505358904,-5.3020685e-08,0.012357451,-8.713592e-08,0.0025450215,123.046875,-119.45922,1937.1915,101.067856,588.8368,-66.68594,458.96082,16.213593,351.20496,-56.12372,131.14662,-8.194609,119.99153,-31.300135,98.87403,-19.618523,74.25874,-22.56595,59.518085,-3.0846188,68.409645,-21.689241,51.59624,-2.1443808,74.326096,-17.607046,58.34526,0.16144574,109.40495,-11.53124,95.05243,1.4607993,120.593796,-7.9089603,71.86686,-3.2409618,84.35213,-4.9061112,122.33214,-3.1277504,76.0391
29351,tipac tipac,danzante de tijeras,1:41,661295.0,0.23324333,0.083240755,0.22071649,0.0044022105,2406.2614559166136,177865.07966980455,2407.45279608081,48338.75348364727,5374.5258343109035,704593.4395778587,0.13554226429469815,0.0014218262483458699,1.0796906e-06,0.03775461,4.753022e-06,0.0055966936,161.4990234375,-59.902653,1714.7258,88.273,258.06583,-4.365453,130.81493,34.44767,90.028336,-17.84734,53.174934,23.213583,61.865505,-17.449726,69.42842,16.387384,77.09269,-20.59774,160.58119,0.13187355,125.63562,-25.116262,174.0415,-0.07160029,165.22726,-10.486777,101.65816,4.1377635,142.38287,-10.349046,84.460526,12.433731,59.08934,-9.970341,81.86212,0.25052536,105.032776,-14.727802,111.748184,-11.598517,159.51216
29355,Yayno,InKa,9:09,661295.0,0.2541078,0.08506099,0.31783617,0.0027688697,1837.5702443127743,68776.91634775279,2044.380176106519,20839.810292839542,4086.225291154702,284724.8246610218,0.08356638810952012,0.0006912225582485628,-1.6638268e-06,0.084796235,-1.6287909e-06,0.0053045284,107.666015625,-35.440918,680.4501,110.45818,161.35573,-15.987749,137.32811,49.115253,111.59941,-14.257934,49.704838,27.35533,42.206997,-17.798199,39.86276,10.077278,42.7253,-11.257176,66.78973,9.127483,73.40604,-4.1884184,66.04179,21.656126,66.817444,-8.32207,122.7953,-2.3091772,110.800186,-19.172646,76.84335,-2.579016,60.018425,-10.866195,81.40837,-0.42371324,79.6243,-12.012369,75.97252,-1.9843246,61.851006
29465,Aunt Sqrot & Narcoleptus Git,Copydex,4:38,661500.0,0.40465346,0.07951662,0.14940232,0.0016081771,1944.9792554832795,175661.6778729316,2007.0031798582866,115083.72230262062,3881.0348652464686,1734309.2064394748,0.09977490687886997,0.0007193146685572025,-7.256147e-05,0.010554532,-2.8402113e-05,0.0049969084,143.5546875,-65.235016,2585.6077,118.165565,555.6741,-33.492027,294.09705,7.537812,319.59393,-12.506738,71.27478,15.959599,54.029873,-9.560837,62.983547,10.741484,49.61258,-7.808908,74.23179,-3.9471824,44.192204,-14.164486,51.14862,-3.7042913,40.57614,-3.5591123,39.97861,-1.9150666,41.23396,-8.285314,38.059586,-3.5819116,35.347057,-8.537719,29.436436,3.8720772,24.202654,-6.0590973,22.882988,0.42359012,39.375664
29480,Fighting Challenge,Falcao and Monashee,2:28,661500.0,0.35168144,0.086856395,0.2139874,0.0025184227,1665.9397933603598,113903.15955899324,1922.8452322649757,162328.47821190013,3353.213056912732,984428.5001106398,0.08360493662925697,0.0006064353346930911,-9.10595e-06,0.031069534,2.3761637e-05,0.008338749,143.5546875,-77.0529,2106.223,120.56963,595.852,-27.684162,616.412,33.434223,129.3327,17.304207,219.61273,20.939299,117.33959,-1.3497654,115.044975,-5.0103393,78.9852,-0.49816644,64.387085,4.26892,57.881042,-6.30079,67.49931,-3.187518,57.452534,-7.41576,43.042255,2.8606176,71.01063,-5.1475325,49.443142,-6.620307,53.804943,-10.169433,73.48277,0.7941386,55.36683,0.8688595,65.05374,6.025938,70.26947
29526,Blast Off!,8bit Betty,4:48,660984.0,0.26378387,0.0818053,0.1133585,0.001684679,2557.8966279064534,89291.75875011843,2664.728343429322,19766.23783642887,5763.467731076927,296834.0159109218,0.11363337226471727,0.00204280207873745,-2.487412e-06,0.009039538,-6.3152233e-06,0.0026723943,129.19921875,-130.85168,10408.209,68.57489,851.42236,-8.870324,194.92842,-10.50306,233.89098,-12.827113,253.16623,0.97446036,181.35208,-4.220552,192.61362,1.0136812,178.62985,-5.293194,153.11234,2.1569507,120.898224,-0.54347503,55.177006,5.627096,125.83979,0.65747714,266.7936,2.6067982,279.59424,-0.33650154,136.5442,5.3689094,115.91042,-0.584486,110.2801,0.84132665,244.47276,-6.914288,260.01614,-1.2969555,110.11115
29528,And I know that you're happy (ballad of the lonesome spaceboy),8bit Betty,5:50,661500.0,0.3260916,0.09845474,0.14091142,0.0125261005,2516.39292836898,546428.237370572,2652.808807144076,91187.99069483818,5594.341171784297,1567187.2497950231,0.07825349506578948,0.002646173952222939,1.416507e-05,0.02695345,-0.0001036761,0.002365145,117.45383522727273,-140.33311,9127.015,63.215942,1289.3645,7.8239284,449.16864,18.375292,260.89755,-2.7997522,215.60408,3.4854195,155.78278,-11.373855,209.54451,-1.0365074,117.04987,-5.879093,101.579216,-3.3037395,143.54836,-5.6220784,158.82051,0.41945815,109.72662,1.0947046,105.37473,6.7491045,131.6209,4.4962564,162.70456,5.508377,104.29893,-3.3029509,90.75395,0.95173955,114.23492,-0.39872453,84.473595,4.453445,82.11685
29530,Spooky Loop,8bit Betty,3:24,660984.0,0.31076777,0.08214861,0.106108174,0.001164179,2150.3272193427847,197587.86524992945,2525.210615195686,198413.30362749283,5012.282523842951,1172313.0520834427,0.0645147747627808,0.001506371505463537,2.2270385e-06,0.008765609,-1.6368895e-07,0.0012499185,117.45383522727273,-147.80875,8870.301,76.23587,519.0712,6.1710806,129.61311,16.986338,152.6108,1.5435516,220.22093,4.4945836,226.9891,-6.4459534,184.82092,-2.066453,182.26134,-7.8610096,143.63362,-3.630284,114.19186,-10.930624,135.93936,-6.830063,158.19215,-13.83562,243.35477,-12.327148,247.97197,-14.582278,163.68358,-3.1239555,94.639565,-0.111565836,112.84775,5.8395905,122.06366,-4.840472,69.40914,-3.2170303,72.77
29587,The Story Of Mr Busalot Trailer (Bonus Track),Mr. Busalot,1:05,661500.0,0.35130703,0.10138141,0.20013824,0.007483002,2816.541589379902,1548861.189667683,2965.624228539485,366603.1483770185,6279.620361328125,6066426.523172934,0.1196372206366099,0.008585987007172667,-5.365852e-06,0.016279165,9.5622505e-05,0.018099653,89.10290948275862,-70.80628,2443.4268,83.52695,1311.7755,26.517708,476.40286,19.480946,290.84134,17.812183,198.41324,8.319462,91.4841,-3.509006,120.08974,-0.6332945,103.36791,-3.01824,119.74401,-1.3577672,74.5179,-3.414197,80.70802,0.73835963,50.76119,0.45723468,68.48777,-3.7095702,69.35678,3.3033953,46.75389,0.011105942,71.57353,-3.294218,44.890747,2.4206865,36.961308,2.5970871,43.543972,5.5462794,50.738537
29602,L'Automne En Amour,KenLo Craqnuques,3:33,660984.0,0.57185805,0.080071144,0.25760746,0.0087425755,2699.890436213201,1960640.696835055,2375.0427470584123,319969.4234518523,5197.374665654047,5392854.040503449,0.1360190441034082,0.01445909121797382,-3.1485797e-05,0.04585436,1.637424e-05,0.018266262,143.5546875,-69.7596,8671.167,63.726044,2226.304,-6.357537,1126.1084,38.15238,318.44363,2.9250693,224.57637,18.95057,121.32255,7.0738797,107.7383,10.361555,80.29271,4.1221037,71.4505,5.27283,91.361786,4.2673883,68.42468,6.276551,56.75218,0.21368988,62.074955,6.5088906,65.2095,-3.3899624,58.583862,3.157768,43.54859,2.6753287,41.88662,4.8183084,29.969942,0.067603715,34.820805,4.2542644,35.782646
29673,I.C.,Listen With Sarah,2:44,661500.0,0.59348875,0.06451525,0.14421473,0.0020733266,2771.199306855248,497215.6256860468,3033.8537522661145,201316.6675404944,6602.785073861987,2594385.009886594,0.10254321969330496,0.002189591740371042,0.000641628,0.012246439,0.003550648,0.0037721358,117.45383522727273,-102.28993,2595.895,74.13907,592.7011,30.94569,507.46594,26.118889,206.98846,7.183267,208.53368,18.24547,165.25793,5.802757,94.89224,14.266723,73.050026,1.2994072,69.94043,12.714027,60.120598,4.8205843,37.911064,2.489405,60.55283,2.4528348,31.294958,4.202233,35.28396,-1.1000283,33.530666,5.284168,39.286133,1.0828111,50.27002,2.5496955,37.16448,-1.5499005,28.655748,1.1300412,44.859543
29718,Controlled Relaxation,Codex Machine,7:02,660984.0,0.38179103,0.08855191,0.2193531,0.0071861995,2515.2671125801385,326132.8180338727,2786.337809243546,127156.3531225048,6096.648597865027,1334480.949673737,0.08571548521010844,0.0030267063356476265,0.022318948,0.028920159,0.0036089364,0.009961394,135.99917763157896,-56.884445,2972.4622,82.21674,485.97864,22.240711,406.81903,27.131676,207.6015,-4.467546,177.77779,19.193914,96.31931,-7.1316466,118.245186,12.110936,77.67985,-4.296844,86.51775,9.050906,67.96739,-2.1493294,50.751915,5.5436673,52.09275,-0.06098977,53.473106,1.6483024,44.32809,-2.486454,34.66753,4.7347827,47.03341,-0.67627805,34.744015,1.8141036,36.153522,-4.9577727,37.44061,-0.82959545,60.338165
29719,Man vs. Monkey,Codex Machine,4:43,660984.0,0.3119729,0.098367795,0.18116388,0.013022079,2550.681189793474,742615.0114959079,2417.8595155099797,225965.34286451922,5240.48277059329,2712934.8968230444,0.1199068975116189,0.005307286316680633,0.00070211984,0.025238438,0.00035962346,0.009987025,135.99917763157896,-128.874,13858.1455,60.678787,1264.0671,-19.909103,1731.2963,15.185124,258.64566,0.09351739,317.71423,20.92318,265.18857,5.603732,238.44786,20.905699,152.37921,2.1534507,126.08694,9.062635,123.66811,-11.338218,186.74037,-17.556644,229.84132,-8.995022,199.87477,-7.0678043,105.85058,-5.1161737,104.179985,3.980948,106.09397,-13.351488,129.96843,-4.8364472,137.91862,-7.126526,133.2109,-8.473344,91.41947
29720,S.P.Y.,Codex Machine,4:23,661500.0,0.39226317,0.08799785,0.17300025,0.0074634324,1917.5174238873874,296074.9822373124,2193.748273780723,145858.00291749975,4186.416351979731,1920395.8153965834,0.07518548640673374,0.0010008342267522475,0.0005199996,0.019920293,0.0018597126,0.0072505567,92.28515625,-82.34231,2368.199,110.096146,483.2709,-11.112467,356.84116,24.433031,197.74886,-9.058319,116.41346,13.391056,118.90491,-3.8045669,88.2892,9.928941,92.71153,-1.2079812,65.82327,10.059401,52.67073,1.380835,36.45695,6.168294,50.305317,-1.5447572,48.452507,3.6312456,44.308582,0.0037274435,33.362022,5.6360035,25.404833,2.0671039,24.869473,3.0538692,38.41866,-4.1573095,38.069794,1.012139,28.751451
29721,You Can Never Escape The Underground,Codex Machine,4:36,661500.0,0.46205422,0.0962977,0.21116856,0.0113758305,2083.83433416525,410949.8864076782,2213.182421319908,265838.07228466833,4498.064467486213,1944335.8292050646,0.07971682710913312,0.002816694184943073,8.597907e-05,0.038553122,-4.6227822e-05,0.009405864,129.19921875,-109.33881,3295.9146,90.06893,555.5665,-13.59065,1067.4344,48.317352,354.05704,1.8871719,203.04323,14.325608,135.79596,8.766821,82.47237,5.975094,91.645515,0.54034775,64.807945,4.2416396,81.32822,-0.013803441,70.10137,2.831094,63.134144,-5.2025733,95.8635,0.96275645,71.1319,11.415351,183.24011,4.291615,103.087,12.576044,127.02286,8.839875,156.64415,-4.4440117,147.64662,3.7869492,102.18781
29738,Just Say Booger (Brody and the Booger Brigade),Brody,3:08,660984.0,0.33506715,0.09271801,0.1659995,0.004138073,2004.085240605705,644505.2705109788,2337.56899092523,233439.80197175065,4381.331317171766,3172328.2526999135,0.08285009500871418,0.002399372243168179,7.786124e-06,0.013779513,-6.6975e-05,0.008833545,129.19921875,-105.9968,5053.4106,105.79832,948.55304,10.598577,658.28284,27.790424,442.3375,1.2145628,332.84818,12.462958,185.39845,-3.407273,277.2194,5.1792765,148.45592,-2.291033,106.90705,4.17075,123.65625,-4.777262,98.25737,-2.2104797,73.14603,-3.9341173,68.358574,-0.5504417,83.793144,-1.5760567,67.0431,-0.36605895,78.15227,-5.940445,81.83068,-1.3020319,62.64699,-9.382313,73.01891,-3.1739616,66.65599
29739,Big Blue Day,Uncle Neptune,2:15,661500.0,0.34126604,0.08590176,0.15153684,0.0018932217,2092.993329882948,514975.1367129578,2325.325411652609,247997.366294175,4627.7636832128,3264717.633598305,0.09106672068498452,0.0014561564140157844,-1.9263857e-06,0.017670514,2.5620498e-05,0.0031761997,123.046875,-102.94664,4065.9854,103.03154,1251.786,-0.21001063,282.88986,20.434694,226.67923,-0.673115,101.77968,6.30345,75.551025,2.7387023,85.059296,13.210465,100.39906,-4.677513,81.04055,5.553621,93.29966,-6.222436,89.61032,-4.252315,94.06072,-6.5245395,86.01467,1.5939292,48.44758,-1.1642439,48.492622,2.601122,56.90573,5.1301394,67.94705,0.68339306,74.74805,-0.19075517,84.25708,0.6674339,99.921715
29740,The Jagables,Kazoo Funk Orchestra,1:23,660984.0,0.39961547,0.08606521,0.19007601,0.0044964002,2449.618184530798,260465.26491915976,2262.17717746666,75253.93834147067,4667.284248523431,956902.090809779,0.12851403647850504,0.0019793983259903144,-5.366422e-06,0.019547952,-1.5654094e-05,0.01092813,117.45383522727273,-47.907593,2416.8909,79.089516,847.03033,-31.730545,618.4794,27.28023,347.8943,2.7573147,177.90584,7.5703654,189.10362,-3.1085966,128.36163,2.2992847,148.92319,-5.772357,113.86311,3.8627722,111.8926,-3.810977,90.149994,8.058799,94.74732,-8.064298,62.82349,2.3570812,71.53557,-4.1677227,51.917458,3.9187667,76.08209,-5.9601717,67.541794,-0.6749999,70.20734,-2.9827135,75.85801,0.6499695,94.288704
29741,Il Circo Smorfioso,A Smile for Timbuctu,3:11,660984.0,0.49879587,0.09395196,0.16513796,0.0067501348,2533.6385490889866,2228801.7650275435,2518.067099907772,1011449.515841241,5476.447313280645,9180845.202251596,0.09183318406274206,0.0063066118473322965,6.1107894e-05,0.013067208,-0.00022083655,0.01209823,172.265625,-142.13863,12097.379,88.33375,3823.668,21.461182,1304.8369,20.914661,604.28204,7.8678284,395.53284,7.510719,302.4695,7.432757,197.9499,12.28931,147.69574,5.592401,125.270164,9.99553,77.68026,4.5950017,132.22723,6.000981,94.764175,0.17372455,122.47036,3.816129,73.45285,-1.9085462,93.381134,2.5645087,78.54256,-0.20027271,75.47643,3.4065037,63.049,-1.1968417,88.18292,-0.73804665,74.26142
29742,Penguin and Sea Lion,El Zoologico,2:00,661500.0,0.38578954,0.08202146,0.14278845,0.0005856487,1770.1710367133826,677509.9781827842,2359.7778556696026,396613.70608448394,4025.908989212461,5186770.403539406,0.05249628120162539,0.0007850350244601786,-1.5869384e-05,0.01444514,-0.00055770384,0.0028633815,112.34714673913044,-153.15492,5788.007,112.81105,1365.6598,31.151373,802.0197,28.518286,189.0098,5.897472,241.47455,-0.49217975,153.28397,-4.4889646,93.33331,6.890879,75.16402,-2.9083874,156.07915,1.8027396,136.8631,2.2970288,78.150955,5.0495195,64.533485,1.4579117,50.228256,5.9404926,84.88275,2.2313936,69.93848,3.46995,73.52389,3.1937726,87.19568,5.2114797,58.741657,0.63435054,60.54829,6.641541,56.43196
29744,All You Need Is Toys,Rufus Hofbagger,3:25,660984.0,0.4112354,0.09262139,0.18823816,0.006952051,3748.990725413383,1531580.4168036545,3025.7724731998896,184887.10452166776,7302.774844476181,3255425.5859352616,0.20594878606700232,0.011684540215964701,3.4165582e-06,0.028956199,-2.4583474e-05,0.007793458,117.45383522727273,-64.792786,2510.9807,42.93598,1194.253,15.337417,486.593,24.228138,434.42776,20.523886,130.94897,14.258669,184.38205,1.5099105,107.12713,8.748451,79.65957,-2.5827746,94.813095,5.283853,71.207405,-1.151123,63.371708,1.6757835,61.828613,-0.9329273,57.949593,5.043813,87.00175,-3.8320649,66.9389,-0.087662466,40.053513,-3.0123665,29.003782,3.7358055,42.40896,-1.2118827,45.780922,0.67574924,34.40282
29745,Spunky Left Two Three,The Bran Flakes,2:28,660984.0,0.4747026,0.08800598,0.08291614,0.0012868735,2079.9313742904324,658571.8461320677,2366.8159882786567,164698.38070062888,4490.014780814291,2855381.6594830793,0.09826064460689388,0.0044957946928322065,0.001935226,0.0023577595,-0.0014560268,0.0032797025,129.19921875,-160.7438,6644.0347,97.56118,816.07214,1.9516121,440.11682,31.371496,129.40651,9.4172535,171.86961,18.934717,60.05174,-1.68139,50.64973,9.753541,46.04714,2.5473838,78.59779,4.570506,30.048319,-2.1444712,48.029476,6.801247,41.13213,2.601999,42.628517,3.1586406,46.493557,-6.3666687,25.300661,-1.3514518,28.11968,-3.8559778,20.575048,0.09031173,23.137394,-3.930405,29.64945,0.72988,38.83193
29746,Dont Let Sheep Play The Piano (Lee and Sheep),Lee Rosevere,2:16,661500.0,0.41796637,0.09068883,0.10050858,0.002583237,1762.4740558604865,689057.9047473451,2395.2613092195256,242793.79435437123,3991.775862277477,3703663.8426563516,0.058386646188080496,0.004211127493507625,-1.8576933e-05,0.008553938,-0.00019801132,0.0017531475,89.10290948275862,-220.79707,9434.606,100.042114,1074.7365,26.123312,477.88474,33.964596,159.51805,14.7993,173.73123,12.208604,136.54605,3.800304,89.92508,9.599946,86.38419,4.344579,83.54305,6.5967226,103.64493,-1.6871551,79.40034,4.621661,71.61669,-1.6039855,60.465714,6.1980953,105.86332,-0.07392524,46.9256,2.9440973,33.433914,-2.446346,36.366642,-1.9653541,47.511387,-1.0099891,52.085068,1.8764796,61.091106
29747,Padi Badi Bap (Mister Jan and His Singing Little Spiders),Mister Jan,2:37,661500.0,0.33150747,0.08528188,0.23239225,0.004000251,2486.1579357805545,537612.5542175825,2306.3139750617866,91934.00478582543,5089.652556900639,1534780.4495624055,0.14178485693208204,0.005456776614769786,1.637131e-05,0.031223303,0.00015786514,0.012921891,112.34714673913044,-16.92276,1533.0212,90.71805,833.65546,-19.193312,383.8888,15.299479,96.542984,-16.966022,163.98187,7.7688556,140.91083,-13.5449095,121.860245,12.230379,90.76761,-6.642773,99.09327,2.4110339,52.407875,-4.9880786,43.34479,-2.2658203,67.11977,-3.6942222,67.43693,-6.2442436,47.79642,-9.489019,45.01547,-3.9669414,50.27509,-7.6624985,48.2302,1.0493282,51.560444,-0.7858822,47.05424,1.7055157,39.997364
29750,The Little Monkey Song,Pastor McPurvis,1:02,660984.0,0.37068143,0.10045158,0.09489594,0.0031782389,2102.9458525929226,778847.9315826946,2383.024875994732,408507.87080083037,4492.11639475213,4516778.022359782,0.07614653429996127,0.002748010607831429,1.7975268e-05,0.006945784,-7.5143515e-05,0.0024039515,99.38401442307692,-233.61179,14796.624,76.43573,1741.9988,1.7850746,2060.4634,27.63257,1413.5112,3.510784,1154.4181,-13.810611,766.4598,-15.685423,449.8088,3.8499162,311.82852,-9.479398,285.6937,2.9089584,114.057686,8.521863,101.27661,3.4789581,96.63264,1.6047161,72.99771,7.3505473,72.96921,7.1379337,64.52078,7.318113,70.73933,2.6716278,76.658936,6.3807883,77.03922,-0.7461428,71.78598,3.37774,58.591198
29752,Row Row Row Your Boat (Mister Jan),Mister Jan,1:55,661500.0,0.35186958,0.0836198,0.16443175,0.0014302905,2254.899606500716,123688.33838479996,2001.9339654264393,46756.68220034764,4037.60891846459,494537.5069584017,0.13851163409442724,0.001167103021596822,-0.00023264004,0.013136843,-0.0005160753,0.007605724,123.046875,-56.06303,1393.8123,94.516846,345.8982,-36.68491,241.23454,40.99827,190.60368,-4.6129518,124.05965,1.264669,101.61472,-2.9324155,114.609474,-0.022785647,86.45874,-22.638792,167.06453,4.3150587,132.27182,-4.8846936,115.94159,-1.4456867,95.904854,-4.591988,76.70767,-1.9443121,74.93996,-6.563187,57.458233,-1.053722,38.893055,-6.922557,43.23959,-0.39788583,58.71754,-3.6208417,51.401375,2.4019156,84.28634
29807,Intro / Reggae 1 / Rising Son,The Dreams,9:42,661500.0,0.3925499,0.086107224,0.19132252,0.0017355289,1781.6681151986418,197614.2208159286,1859.0517120251516,145458.3016215059,3664.1195102372776,1008140.1102230483,0.07848025106424149,0.0008054827940853773,-1.2742361e-06,0.026728384,-5.4609177e-06,0.0034998786,161.4990234375,-77.43482,1544.5842,121.68665,614.3567,-36.196167,397.6983,60.23724,254.7291,6.346499,117.71071,1.9676188,41.820255,7.464451,42.072273,-2.9794793,34.920013,-6.4082894,29.171001,3.912634,33.40535,-5.49504,37.90164,-0.79972506,30.59108,-8.971648,26.221489,-6.401764,35.138622,-4.9734573,28.593206,0.16925594,28.278017,-12.494255,36.158653,-6.101722,34.67603,-3.168524,34.979267,0.6401796,56.039608
29813,Reggae 2,The Dreams,2:50,661500.0,0.39894062,0.08906281,0.19429566,0.0021894595,2034.623576680497,254805.56485793059,1986.9243607191422,135928.13600165842,3952.4677666348202,1093047.572261219,0.09511053599071208,0.0018264348736207329,-7.51698e-06,0.019053422,2.1907637e-05,0.00673934,123.046875,-56.000385,1759.6511,109.63678,796.8512,-33.180233,490.64114,43.20137,426.76276,-2.4865692,62.042183,0.69462705,50.431545,-1.284736,83.08898,-0.9807084,39.79024,-7.8210683,35.28365,2.7428875,64.312225,-9.265984,71.34073,0.00472191,63.451565,-6.714561,33.41802,-6.1638446,37.728058,-5.546477,41.92239,-1.2927408,34.182518,-9.469034,29.18858,-1.9712923,31.973146,-2.528692,36.62067,4.092102,37.50212
29816,In The Fall,Future Islands,5:01,661500.0,0.35638088,0.08323971,0.11743384,0.00083513523,1883.1054799956116,400216.9937718948,2134.9421594956943,232946.39358282892,4131.61668334583,2151949.8289261237,0.06694441756965944,0.0009540600883576688,7.4813227e-07,0.0105688125,9.3996226e-07,0.0016788344,103.359375,-131.53104,1753.6049,106.812996,865.2212,-11.850991,451.22745,40.249798,87.88186,-2.0541575,78.03808,19.735073,57.684555,0.16186306,43.652668,12.415703,51.92277,7.0375357,52.4515,12.653569,90.32992,4.699715,139.03926,7.4005427,74.77046,-0.4756237,44.115547,2.7096205,40.512558,-3.4677556,25.660936,0.7581477,26.426361,-5.996493,28.356869,-0.7139278,33.272793,-5.249456,39.10126,-1.095845,41.732864
29961,Villaintime Madness,Deal The Villain,1:00,660984.0,0.4705986,0.09017898,0.13298243,0.0040882733,3100.0728408535483,1298246.736291137,3010.872902426922,92274.97297496842,6797.803717745449,2053455.044613757,0.11455925336463982,0.007635287029135614,0.00088390074,0.007574069,0.0026581865,0.007878173,99.38401442307692,-125.1304,2999.829,48.25731,1132.7839,29.947598,181.75108,35.92871,90.78098,10.888096,48.45973,22.702765,54.972176,9.277655,64.37475,13.825641,30.363556,6.8930116,48.130424,9.9994755,24.343664,-0.80097944,18.261637,2.9146893,26.181696,-8.251498,27.110044,-2.522765,27.751966,-6.591005,23.078491,-1.5316405,19.886658,-2.9193325,18.438667,0.7352263,30.426786,-4.566778,22.485195,-1.3033555,22.597977
29971,wild tape,Amy Sayer,4:28,660984.0,0.25866205,0.09433446,0.084319025,0.0016559659,1179.746221547411,215381.9219172205,1817.8181134391473,126132.80569344782,2259.668649544926,1439791.0887520022,0.03962037362025562,0.0005895524086586422,1.1794757e-06,0.0078033865,4.990536e-07,0.00019492758,117.45383522727273,-261.2083,2534.0103,122.37096,533.5543,14.201503,160.95047,34.792976,162.60579,2.513321,390.6246,11.909919,166.92465,6.3929977,142.65294,-2.7082753,78.28845,-10.025657,54.448235,-9.541508,76.285965,-12.5740185,98.31951,-10.027761,61.139256,-11.865602,47.23791,-7.962504,101.29663,-12.939721,63.305325,-7.813942,60.905342,-10.639583,59.506615,-1.3004155,93.05416,-7.944856,157.72644,-9.960042,114.79856
30041,Rocket Into The Future,Cullah,3:50,660984.0,0.4675088,0.07382282,0.3902017,0.0024892148,1894.9147107889291,266254.6866315913,2430.4406760750876,110549.11817815773,4468.564975067777,1688278.258486172,0.05432856978601859,0.0007649161297557996,-0.011683575,0.097595595,-0.012371304,0.016964898,123.046875,-13.262501,1093.0083,99.7164,366.46173,9.855037,156.90013,31.329172,191.21082,1.6444387,78.25311,12.461273,58.991528,4.010258,61.494404,5.0824614,46.288837,3.9093087,51.176212,9.4925,52.628944,2.8880935,77.98145,12.007807,42.76798,3.5017943,36.715675,6.934776,43.843666,4.5127897,33.9521,7.4980483,23.830338,1.5469662,24.016338,10.8034725,30.795715,2.6104023,44.821724,2.853687,46.77833
30043,Soul Hip Hop,Cullah,3:02,660984.0,0.5006075,0.077492155,0.3248943,0.0027792016,1539.7432415234173,911558.1397441587,2136.8881461736687,605957.363247009,3488.6374381233054,6526864.727003465,0.049715427720759105,0.001654721129734588,1.5196863e-05,0.06360698,0.0013469146,0.012247154,151.99908088235293,-90.62412,3127.412,132.01958,1988.4266,39.31545,676.24817,39.299683,470.4485,0.6729573,475.82852,20.443085,347.39612,0.7445232,145.53174,-0.10718777,89.06533,2.6199424,77.00091,2.2905254,81.81136,-1.4558054,86.324394,4.2093234,54.517597,-3.0152063,62.639168,1.635538,67.34815,-3.4087605,59.2333,3.1121082,37.11979,-3.36491,47.680843,0.5630058,35.137726,-1.170355,36.550774,1.1557771,30.888483
30050,Accordion,Cullah,3:00,660984.0,0.39433956,0.07874283,0.3246339,0.0036217698,2376.6053255385373,508622.4451137976,2687.6287888979796,153013.95751876995,5483.869679965869,2432514.492479331,0.08985169260747483,0.0016977945209573238,-0.0004606303,0.069543965,-0.001093032,0.013426487,123.046875,1.6175283,1218.7618,89.88468,644.0271,13.10792,167.04863,22.37512,127.899185,5.848371,83.8769,13.215791,62.452034,0.8875963,51.281322,5.0461626,36.570988,-4.255403,61.956932,5.059686,55.17561,-4.0416293,49.760406,-1.0770622,45.387184,-8.796079,42.358852,0.7593893,36.521446,2.1882932,37.821682,5.8413496,29.018518,-0.20255332,31.230272,3.9375927,32.427708,-1.1434393,40.442947,4.7271066,46.572998
30056,Gypsy,Cullah,2:54,660984.0,0.35220295,0.091969624,0.4815632,0.016409295,1665.6189449641925,225890.9365441607,2051.4211834318917,77762.16738650667,3666.674161714514,1178327.8934172124,0.05202029676607281,0.0007164467088318941,-0.0005647224,0.15550543,-0.0011337608,0.035069153,143.5546875,-3.00568,2878.3215,114.734024,668.2416,-8.496241,274.72003,43.762753,119.56388,-0.7119412,103.59865,17.386646,56.072266,-3.9065003,48.859818,11.614127,45.067345,-3.9084113,48.796482,3.8906617,49.982334,-4.8342648,60.672188,6.1459208,41.966976,-1.0339525,41.50299,2.964113,41.223976,-2.7114756,35.161007,3.7923322,36.35355,1.4061533,38.79596,10.099405,65.85954,9.519319,69.63486,8.401,50.744965
